year,month,OP_CARRIER,flights,cancelled,diverted,delayed15,dep_delay_sum,dep_delay_n,arr_delay_sum,arr_delay_n,taxi_out_sum,taxi_in_sum,carrier_min,weather_min,nas_min,security_min,late_aircraft_min
2018,11,OH,22766,358,55,4023,214646.0,22434,119663.0,22353,379966.0,187245.0,72291.0,7803.0,36924.0,322.0,137345.0
2018,11,OO,62263,847,214,12236,638503.0,61453,458911.0,61202,1313075.0,464658.0,268229.0,86386.0,215036.0,824.0,344559.0
2018,11,UA,51792,557,106,10813,552051.0,51260,421094.0,51129,1006357.0,396773.0,164081.0,49968.0,243778.0,0.0,274363.0
2018,11,WN,112224,938,150,19414,1076644.0,111315,290484.0,111136,1385273.0,580158.0,316931.0,21194.0,146662.0,2376.0,455191.0
2018,11,YV,18465,220,44,4140,200258.0,18260,191686.0,18201,335590.0,134366.0,102776.0,14923.0,36096.0,318.0,116370.0
2018,11,YX,25462,557,51,4941,180975.0,24926,113170.0,24854,533320.0,214668.0,69890.0,10825.0,105341.0,289.0,115134.0
2018,12,9E,20690,116,55,3370,203345.0,20579,13922.0,20519,449930.0,147881.0,78042.0,21721.0,52067.0,229.0,119827.0
2018,12,AA,76121,1386,184,13955,604658.0,74771,290414.0,74551,1375896.0,710353.0,274767.0,41538.0,189665.0,1788.0,282640.0
2018,12,AS,20872,203,49,3522,60211.0,20678,-43453.0,20620,400529.0,167396.0,42337.0,2934.0,69049.0,554.0,50807.0
2018,12,B6,25350,53,55,6344,377629.0,25297,267938.0,25242,444050.0,181272.0,179586.0,2667.0,86173.0,555.0,184591.0
2018,12,DL,75006,54,105,7987,306986.0,74954,-458295.0,74847,1322438.0,553788.0,167964.0,31520.0,119007.0,121.0,107164.0
2018,12,EV,13882,630,32,3455,215632.0,13263,188755.0,13220,273240.0,109930.0,83406.0,14814.0,91392.0,0.0,90157.0
2018,12,F9,9916,70,9,2459,134213.0,9851,71116.0,9837,162801.0,94624.0,50277.0,640.0,32444.0,0.0,73291.0
2018,12,G4,7672,62,26,1542,67193.0,7614,43154.0,7584,101138.0,50299.0,27657.0,8637.0,19903.0,385.0,45057.0
2018,12,HA,7214,6,5,827,6735.0,7208,4575.0,7203,86680.0,49402.0,22221.0,505.0,649.0,49.0,9566.0
2018,12,MQ,25596,572,75,5322,185929.0,25075,118323.0,24949,491190.0,211985.0,69900.0,24870.0,73943.0,215.0,117301.0
2018,12,NK,15013,52,21,2249,99776.0,14961,10636.0,14940,227359.0,147438.0,35778.0,3176.0,65251.0,246.0,35859.0
2018,12,OH,23061,1019,52,3876,181521.0,22057,68263.0,21990,368019.0,179538.0,67195.0,9239.0,33860.0,552.0,109234.0
2018,12,OO,64677,848,279,12898,757164.0,63870,440550.0,63550,1409865.0,489737.0,337361.0,95900.0,187086.0,1040.0,378866.0
2018,12,UA,51530,75,119,9788,442664.0,51465,241836.0,51336,990254.0,393012.0,156170.0,15291.0,194728.0,0.0,244243.0
2018,12,WN,113027,931,186,22854,1263548.0,112112,478713.0,111910,1390517.0,604222.0,374648.0,16765.0,151430.0,5763.0,545422.0
2018,12,YV,18576,432,41,3964,240390.0,18160,203298.0,18103,328973.0,133451.0,108190.0,25256.0,43595.0,372.0,118510.0
2018,12,YX,25639,243,60,4270,134659.0,25401,19941.0,25336,536249.0,214445.0,57145.0,9827.0,84872.0,120.0,93844.0
